gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Prkn_75122,41.15340984,-0.572517591,0.274806244,-2.083350008,0.037219332,0.190945527
Actr8_72464,310.8350636,-0.190224244,0.091361333,-2.082108885,0.037332525,0.191032497
Asf1a_57109,101.1185186,-0.463384301,0.222539411,-2.082257243,0.037318979,0.191032497
Cd81_68694,3696.016389,0.357186401,0.171549356,2.082120328,0.03733148,0.191032497
Extl2_61648,45.67406672,-0.723585307,0.347517725,-2.082153674,0.037328435,0.191032497
Gm42791_63519,83.77911763,-0.487651477,0.234133612,-2.082791416,0.03727024,0.191032497
Nprl3_66089,26.17339867,0.638471291,0.306625376,2.082251963,0.037319461,0.191032497
Nvl_30101,1152.0372,-0.345216859,0.165774938,-2.082443006,0.037302024,0.191032497
Ttn_78247,182.8483232,-0.924087344,0.443825735,-2.082095001,0.037333793,0.191032497
Srpk1_63781,226.304583,-0.366174329,0.175907792,-2.081626544,0.037376595,0.19118909
Med16_69033,96.31624662,0.429947141,0.206561837,2.08144518,0.037393177,0.191211505
Zfp772_68231,57.93719198,-0.509601668,0.244853721,-2.081249432,0.037411081,0.191240663
Ube3a_80108,713.8187933,-0.344244539,0.165422872,-2.080997241,0.037434159,0.191271803
Zfp710_71480,803.5406175,-0.332542666,0.159805893,-2.080916161,0.037441581,0.191271803
Erap1_77497,261.1413681,-0.534813475,0.257035739,-2.080696941,0.037461654,0.191311993
Brcc3_65698,101.2515819,-0.811264482,0.3899942,-2.080196275,0.037507534,0.191359237
Fbxo25_66612,267.3889094,-0.290365809,0.139572121,-2.080399767,0.037488881,0.191359237
Rgs3_78919,368.0803766,-0.319447909,0.153557464,-2.080315085,0.037496642,0.191359237
Gm281_55223,113.5347067,-0.694178525,0.333803904,-2.079599777,0.037562257,0.191366452
Ndufaf5_65651,165.191153,-0.459031156,0.220704879,-2.079841452,0.037540078,0.191366452
Pmpca_61410,560.8145087,0.239163417,0.114991402,2.079837387,0.037540451,0.191366452
Qrsl1_71627,168.9844998,-0.446306577,0.214620606,-2.079514107,0.037570123,0.191366452
Sar1a_70052,2667.788977,-0.326619704,0.157075336,-2.079382501,0.037582208,0.191366452
Stk19_80559,312.5255439,-0.382464013,0.183913739,-2.079583703,0.037563733,0.191366452
Rpl10-ps3_76572,1789.003382,-0.581689823,0.279778827,-2.079105948,0.037607614,0.191433624
Atf7ip_63568,561.967756,-0.523382266,0.251872736,-2.077963158,0.037712753,0.191906484
Nectin2_58538,38.50368671,0.567975987,0.273394527,2.07749582,0.037755821,0.192045357
Rftn2_74213,115.6274684,-0.392156629,0.188772702,-2.077401153,0.03776455,0.192045357
Timm9_30419,656.5584191,-0.4781322,0.230185063,-2.07716432,0.037786396,0.192094123
Srsf1_31766,2396.052326,-0.334642479,0.161136594,-2.076762772,0.03782346,0.192220196
Casd1_68385,251.2782128,-0.38779261,0.186758316,-2.076440917,0.03785319,0.19230893
Agtpbp1_66366,1078.662945,-0.322872629,0.155552924,-2.075644873,0.037926808,0.192620499
Agtrap_69267,96.03813223,0.433954463,0.209109215,2.075252697,0.037963121,0.192742467
Arl4d_61519,272.6459405,-0.457261156,0.220420351,-2.07449609,0.038033261,0.192911103
Atp10d_82224,554.5027008,-0.369478181,0.178089208,-2.074680357,0.038016169,0.192911103
Cep290_75136,25.76424505,-0.622998639,0.300312428,-2.074501691,0.038032742,0.192911103
Prpf3_73502,54.4742622,-0.421370009,0.203133604,-2.074349106,0.0380469,0.192917848
Nfkbie_29261,43.67499528,0.89576218,0.43188111,2.074094371,0.038070547,0.192971944
Zfp429_68079,112.4017524,-0.412781903,0.199029933,-2.073968958,0.038082194,0.192971944
Atp9b_78381,725.1085307,-0.305740018,0.147436277,-2.073709573,0.038106292,0.192993373
Nek3_61685,57.44633504,-0.579042505,0.279237175,-2.073658368,0.03811105,0.192993373
Gimap4_31881,1406.509958,-0.34648017,0.167136814,-2.073033231,0.038169187,0.193225345
Cttn_31078,433.6030846,0.268251088,0.129433198,2.07250607,0.038218271,0.193411352
Nt5dc1_74354,260.593494,-0.307236714,0.148267578,-2.072177328,0.038248907,0.193503912
Lamb2_58817,762.29797,0.351141715,0.169476946,2.071914343,0.03827343,0.193565495
Lhfp_77137,59.15024908,0.617255595,0.297957172,2.071625229,0.038300405,0.193639436
Aff4_64190,1763.731809,-0.392059986,0.18937054,-2.070332513,0.038421217,0.194187595
Acot2_61957,122.5223782,0.475673224,0.229806072,2.069889713,0.038462674,0.194237717
Hmga2_65306,26.49116473,-0.637622984,0.308075488,-2.06969723,0.038480706,0.194237717
Robo4_56693,567.4310131,0.470502389,0.227314924,2.069826219,0.038468621,0.194237717
Tnfsf13b_64941,51.6794337,0.494768056,0.239018982,2.069994824,0.038452829,0.194237717
Akt3_31925,183.2051568,-0.432557298,0.209046175,-2.06919499,0.038527793,0.194391407
Dpf2_73947,100.5418102,0.329440154,0.159218449,2.069107926,0.03853596,0.194391407
Zfp760_55727,42.84146798,-0.664737575,0.321299927,-2.068900487,0.038555426,0.194427024
Hspb11_71508,150.515845,-1.169148878,0.565279195,-2.068268015,0.038614828,0.194601579
Zfp987_78593,25.83762878,-0.669447507,0.32367549,-2.068267529,0.038614873,0.194601579
Idh3g_31742,2236.776047,-0.198390208,0.095931545,-2.068039335,0.038636324,0.194647095
Arid2_79746,44.49636228,-0.52616287,0.254459962,-2.067762909,0.038662323,0.194652936
Filip1l_72821,1722.877364,0.259973654,0.125723942,2.067813417,0.038657572,0.194652936
Zfp715_72128,396.8247468,-0.291375563,0.140950506,-2.067218987,0.038713524,0.194848125
Zfp426_73412,81.7731216,-0.489938211,0.237025926,-2.067023722,0.038731919,0.194878126
E2f4_61827,331.3727617,0.352603261,0.170621523,2.066581364,0.038773618,0.195025328
Adam10_30084,1244.578014,-0.259661138,0.125667476,-2.066255696,0.038804342,0.195054669
Smim22_63544,123.7194944,0.483750904,0.234105881,2.066376553,0.038792938,0.195054669
Tcf7l2_65157,682.7277921,-0.424342134,0.205509902,-2.06482573,0.038939492,0.195671262
Hax1_73688,47.24936366,0.48902565,0.236880394,2.064441223,0.038975901,0.195673236
Hivep3_70076,28.81786065,0.709872077,0.343903189,2.064162529,0.039002309,0.195673236
Mfsd10_30558,80.20629889,0.38349184,0.185768557,2.064352801,0.038984278,0.195673236
Rsf1_71968,314.1980373,-0.332117987,0.160877896,-2.064410308,0.03897883,0.195673236
Tspan1_74679,124.1082416,-0.594778442,0.288139414,-2.064203693,0.038998408,0.195673236
B3gnt4_77755,55.60506414,-0.68853387,0.333629968,-2.06376506,0.039039997,0.195674409
Cdc42ep3_60950,294.8572683,-0.343227365,0.166308391,-2.063800644,0.039036622,0.195674409
Svil_69640,354.6833571,0.363504691,0.176134861,2.06378617,0.039037995,0.195674409
Ophn1_73579,60.4628824,-0.494848754,0.240001529,-2.06185667,0.039221384,0.1965207
Heyl_71457,73.73457316,0.491539873,0.238453611,2.061364767,0.039268254,0.196692661
mt-Nd3_82089,4286.686066,-1.046563733,0.507770228,-2.061097078,0.03929378,0.196694796
Rbm34_29728,118.0719962,0.32204552,0.156246317,2.061139911,0.039289694,0.196694796
Nbr1_67870,27.48090995,-0.666455769,0.3234416,-2.060513455,0.039349481,0.196785072
Sdf2l1_58145,287.616747,-0.628571497,0.305050245,-2.060550702,0.039345924,0.196785072
Ube2h_71905,40.44749171,-0.648494862,0.314707291,-2.060628654,0.039338481,0.196785072
Birc6_64263,573.3171441,-0.412832984,0.200393333,-2.060113362,0.039387705,0.196913396
Ccdc122_59102,24.30218596,-1.201330751,0.583388282,-2.059230172,0.039472194,0.197209977
Parva_79054,138.1727306,0.430229208,0.208915548,2.059345094,0.039461192,0.197209977
Dctn2_56958,653.0863434,-0.231641896,0.112557427,-2.057988555,0.039591232,0.197741676
Rsrc2_73994,338.7286035,-0.473021001,0.229862961,-2.057839154,0.039605576,0.197750301
Pdp2_62024,104.0607545,0.592537687,0.288032146,2.057192903,0.039667674,0.197934242
Rpap2_68453,136.7754059,-0.376514681,0.183020949,-2.057221778,0.039664898,0.197934242
Eif5b_77778,683.0402091,-0.265177119,0.128969281,-2.056126209,0.039770353,0.198260396
Garnl3_67387,28.00833398,-0.687568586,0.334401062,-2.056119623,0.039770987,0.198260396
Igflr1_70680,51.7196733,-0.494383862,0.240418408,-2.056347796,0.039749004,0.198260396
Gprasp1_60082,509.6198345,-0.321002073,0.156187174,-2.055239644,0.039855864,0.198334454
Mtpap_59785,204.363317,-0.367713504,0.178931883,-2.055047416,0.039874425,0.198334454
Otud4_61477,182.1783566,0.297167114,0.144572404,2.055489881,0.039831712,0.198334454
Sars2_66524,85.62911758,-0.4032193,0.196204917,-2.055092736,0.039870048,0.198334454
Spaca6_72728,901.5435358,-0.407669014,0.198348987,-2.055311802,0.039848898,0.198334454
Trap1_30258,799.8765821,-0.222755483,0.108385804,-2.055209035,0.039858819,0.198334454
Zbtb8os_65605,518.6484576,-0.297574558,0.144766066,-2.05555464,0.039825464,0.198334454
App_73782,2412.008626,0.326044301,0.158681318,2.054711328,0.039906895,0.198432985
Fam129a_67581,171.7267083,-0.465809795,0.226763095,-2.054169329,0.039959306,0.198567597
Ube2r2_62573,1880.420062,0.256211818,0.124721159,2.054277073,0.039948882,0.198567597
Gm49358_76044,161.5896559,-0.55062279,0.268089586,-2.053876088,0.039987686,0.198645644
Bnipl_54525,124.5501156,-0.642976913,0.313119921,-2.053452587,0.040028704,0.198786398
Bcl7a_63334,1122.059448,-0.345033874,0.168049319,-2.053170313,0.040056063,0.198796285
Cep63_66900,20.73892407,-1.088869397,0.530329298,-2.053194875,0.040053681,0.198796285
Acad10_57024,22.85644279,-0.701194925,0.341562578,-2.052903244,0.040081962,0.198823481
Clock_58804,325.0193432,-0.438967812,0.21383313,-2.052852204,0.040086914,0.198823481
Ltbp2_69996,830.0788017,0.903153556,0.439989399,2.052671173,0.04010448,0.198847678
2610301B20Rik_64883,386.5943014,-0.323197658,0.157558599,-2.051285425,0.040239159,0.199263298
Atad2b_66971,181.8554822,-0.323786896,0.157843313,-2.051318423,0.040235948,0.199263298
Mto1_63704,119.8289023,-0.431527652,0.210360873,-2.051368421,0.040231082,0.199263298
Zbtb2_71406,39.51679205,-0.756827481,0.368909278,-2.051527369,0.040215617,0.199263298
Exosc3_29716,317.9000974,-0.296330481,0.144498718,-2.050748173,0.040291477,0.199269136
Fdft1_29306,308.5853386,0.460861071,0.224756539,2.050490161,0.040316623,0.199269136
Kank3_79818,241.7436789,-0.525408521,0.256163608,-2.05106621,0.040260499,0.199269136
Ssh2_31495,42.85282074,-0.571952161,0.27893293,-2.050500676,0.040315598,0.199269136
Trip6_72554,89.67876523,0.407128022,0.198547617,2.05053089,0.040312653,0.199269136
Zc3h10_76907,23.09342918,0.678636875,0.330885288,2.05097325,0.040269552,0.199269136
1700024G13Rik_59494,267.9245853,-0.617183648,0.301021424,-2.05029808,0.040335352,0.199298855
Pla2g12a_31579,29.44845718,0.90553636,0.441690529,2.050160237,0.040348797,0.199302456
Ace_29814,1967.76956,0.441146759,0.215282217,2.049155592,0.040446903,0.199678455
Phtf2_72961,433.6919697,-0.383843556,0.187321185,-2.049119835,0.040450398,0.199678455
Eea1_64204,324.9127914,-0.264780244,0.129258844,-2.048449732,0.040515953,0.199883802
Olfm2_60636,36.15162203,0.714140481,0.348629878,2.04842019,0.040518845,0.199883802
Trim28_68804,1455.872582,0.283629403,0.13847039,2.048303632,0.040530257,0.199883802
Armc8_59025,28.53546382,0.697766237,0.340883434,2.046935016,0.040664465,0.20041955
Tes3-ps_68008,258.3335396,-0.288167712,0.140771974,-2.04705315,0.040652866,0.20041955
4921524J17Rik_80144,177.7078294,-0.375894322,0.183685702,-2.046399465,0.040717085,0.200552755
Rtn4_54926,420.070842,0.339297122,0.165801685,2.046403337,0.040716704,0.200552755
Fjx1_57517,22.52512281,0.926107836,0.45262662,2.046074615,0.04074903,0.200630619
Selplg_65602,70.32719983,0.652841984,0.319085471,2.045978409,0.040758495,0.200630619
Hcn2_57591,56.37217641,-1.007960508,0.492720868,-2.045702898,0.04078561,0.200663136
Mdm2_64372,22.24559388,-0.832181222,0.406826154,-2.04554504,0.040801154,0.200663136
Meis2_73977,20.49604625,0.79397972,0.388155231,2.045521111,0.04080351,0.200663136
N4bp2_62045,137.1158342,-0.33921645,0.165852301,-2.045292393,0.04082604,0.200710956
Arhgap6_78725,184.4518176,-0.324692806,0.158797769,-2.04469375,0.04088506,0.200938083
Bola3_67256,1885.539824,-0.504722474,0.246909657,-2.0441585,0.040937891,0.201134662
Nexn_79877,62.14378729,-0.988777928,0.483783322,-2.043844593,0.040968902,0.201160904
Pold3_66387,220.6031303,-0.393349681,0.192454181,-2.043861444,0.040967237,0.201160904
Mgat4b_63186,308.5630803,0.269485428,0.131896535,2.043157743,0.041036825,0.201368241
Wdr13_77008,139.4097843,-0.27619183,0.135172797,-2.043250091,0.041027687,0.201368241
Tent4a_30726,117.921935,0.470625803,0.230363333,2.042971843,0.041055226,0.201395477
Ttl_54754,789.5152768,-0.523070484,0.256120809,-2.042280305,0.041123735,0.201668427
Chchd3_77117,3509.782659,-0.26524399,0.129894941,-2.041988611,0.041152661,0.201747156
Ptpn12_29717,373.9641965,-0.408495013,0.200073741,-2.04172227,0.041179088,0.201813587
Slc43a3_80062,21.09610384,0.813054355,0.398272305,2.041453411,0.04120578,0.201881273
Dhrs11_59369,219.3876101,-0.44605255,0.218566965,-2.040804977,0.041270216,0.202128712
Pam_75149,298.7532434,-0.420516535,0.206066292,-2.040685697,0.041282078,0.202128712
Cdk2_69196,221.7024213,-0.270278462,0.132491448,-2.039969121,0.041353401,0.202261645
Exog_31394,509.8737373,-0.310483332,0.152187514,-2.040136693,0.041336713,0.202261645
Sgms1_71078,1036.040149,-0.333292207,0.163373228,-2.040066246,0.041343728,0.202261645
Ubr4_65721,165.6105057,0.393851104,0.19308404,2.039791093,0.041371137,0.202261645
Zdhhc13_61713,122.430995,-0.475793235,0.233258867,-2.039764842,0.041373753,0.202261645
Ankrd65_55203,64.23272064,-0.802831197,0.393693139,-2.039230853,0.041426993,0.202367368
Gid4_59734,101.3604019,-0.481671082,0.236192443,-2.039316224,0.041418477,0.202367368
Psmc3ip_79932,33.53770739,-0.830263671,0.407159756,-2.039159465,0.041434115,0.202367368
Lca5_79968,57.83674871,-0.58339439,0.286200088,-2.038414428,0.041508505,0.202667537
Myd88_81930,502.3983181,0.263031701,0.129058252,2.038085098,0.041541423,0.202765097
Hsbp1_76679,280.5975253,0.320986998,0.157533924,2.03757381,0.041592573,0.202951558
Selenos_82149,101.6939449,-0.699419962,0.343284703,-2.037434107,0.041606559,0.202956613
Rnf103_60055,36.10948598,0.497951251,0.244464239,2.036908358,0.041659226,0.203087109
Scgb3a2_54867,5142.011062,-0.593320998,0.291275128,-2.036977898,0.041652257,0.203087109
Polr2m_78508,2020.022052,-0.230795225,0.113317643,-2.036710414,0.04167907,0.203120668
Cars_64950,401.1244853,-0.270936076,0.133043687,-2.036444437,0.041705747,0.203129979
Tlr3_30089,62.4749523,-0.535320738,0.262871775,-2.036432927,0.041706902,0.203129979
Akt1s1_77317,387.7402736,0.316822284,0.155625047,2.035805222,0.041769918,0.203310535
Pkdcc_65799,181.8790658,0.427325741,0.209899641,2.035857413,0.041764675,0.203310535
Rab3gap2_58984,184.7012964,-0.392767036,0.192964207,-2.035439849,0.041806635,0.203399645
Sox17_69428,814.7136838,-0.415076152,0.203932068,-2.035364796,0.041814181,0.203399645
Med6_78025,100.2805567,-0.561177098,0.275772773,-2.034925679,0.041858352,0.203551333
Iqub_58692,20.60369663,-0.993016432,0.488045805,-2.034678758,0.041883207,0.203609027
Fam161a_71173,77.39296733,-0.71301918,0.350476324,-2.034428951,0.041908365,0.203618888
Tbl1xr1_76397,125.5172325,-0.367947724,0.180862962,-2.034400626,0.041911219,0.203618888
Parl_30693,613.0314124,-0.292813925,0.143982522,-2.033676871,0.041984186,0.203901086
Tmem184c_55531,430.6847979,-0.311670524,0.153263012,-2.033566488,0.041995324,0.203901086
Fastkd2_71804,75.23452411,-0.658001337,0.32360104,-2.033372135,0.04201494,0.203933156
Atg7_66318,27.69336204,-0.551303276,0.271163079,-2.033105974,0.042041818,0.204000435
Csf2_61958,31.97476258,0.958779135,0.471783527,2.032243774,0.042128983,0.204199626
Gsap_66346,1316.187251,-0.420879666,0.207134226,-2.031917536,0.042162005,0.204199626
Maff_30224,53.63117868,0.59928335,0.294913547,2.032064501,0.042147127,0.204199626
Puf60_29504,1807.881045,0.185840825,0.091449235,2.032174739,0.042135969,0.204199626
Rapgef5_76150,271.1712476,-0.52058934,0.256220962,-2.031798399,0.042174069,0.204199626
Sdccag3_78936,506.3907288,-0.220441322,0.108493198,-2.031844634,0.042169387,0.204199626
Zfp385a_58911,41.55813765,0.513616983,0.252712003,2.032420211,0.042111134,0.204199626
Mtmr6_55559,914.3237591,-0.487820621,0.240137593,-2.0314213,0.042212276,0.204321493
Btg2_29359,314.6918637,0.41469929,0.204164531,2.031201443,0.042234564,0.204366262
Glod4_31927,386.7823078,-0.287554933,0.141580614,-2.031033235,0.042251623,0.204385707
Stmnd1_57302,154.9061442,-0.607646616,0.299268082,-2.030442444,0.042311586,0.204612616
Lrpap1_64418,892.9037901,0.293803029,0.1447861,2.029221242,0.042435761,0.205115135
Orc5_65337,107.890265,-0.416353108,0.205184639,-2.029163148,0.042441676,0.205115135
Fkbp5_77799,164.4993969,-0.919860541,0.453547868,-2.028144337,0.042545519,0.205426962
Il15ra_65947,53.99610124,-0.617092332,0.304258158,-2.028186646,0.042541202,0.205426962
Zmpste24_65193,26.82680362,-0.649870784,0.320395793,-2.028337448,0.042525819,0.205426962
Eea1_69449,44.24701081,-0.614711376,0.303230641,-2.027207322,0.042641215,0.205762241
Grk4_69674,49.33424498,-0.411546442,0.203005643,-2.027266016,0.042635215,0.205762241
Ahcyl1_68061,147.4264783,0.405074911,0.199864803,2.026744603,0.042688538,0.20581005
Nktr_65942,1354.985944,-0.38585301,0.190364686,-2.02691485,0.042671122,0.20581005
Ppp2r2a_64992,212.0589807,-0.427218212,0.210792365,-2.026725267,0.042690517,0.20581005
Prpf38a_54451,132.6008257,-0.570488112,0.281509777,-2.02653037,0.042710464,0.205842896
Slc35e1_57474,31.03426109,0.618580224,0.305266996,2.026358017,0.04272811,0.205864638
Mms22l_69711,46.53879929,-0.668813644,0.330099777,-2.026095415,0.042755008,0.205867661
Pgls_69905,89.90921725,0.37370532,0.184440508,2.02615642,0.042748758,0.205867661
Znrd1_29627,282.8124426,-0.247790624,0.122322056,-2.025723182,0.04279316,0.205988081
Tmem39a_66401,54.18367647,-0.474809286,0.234422595,-2.025441645,0.042822035,0.206063787
Col14a1_73889,27.91752254,0.905539646,0.447199733,2.024910969,0.042876507,0.206136042
Pole3_75121,28.65670525,0.580613983,0.286717345,2.025039621,0.042863296,0.206136042
Prom1_71541,52.93830919,-0.800891524,0.395512372,-2.024946831,0.042872824,0.206136042
Zbtb12_67478,29.99022648,-0.735551023,0.363355737,-2.024327533,0.042936462,0.206360986
Brwd3_65474,36.89050444,-0.515907292,0.254952924,-2.023539423,0.043017563,0.206687391
Akt1_30988,1967.547382,0.253593684,0.125357595,2.022962266,0.043077038,0.206776429
Ech1_80622,444.9641538,-0.472178726,0.233393291,-2.023103257,0.043062503,0.206776429
Napa_64608,43.58434414,0.576147128,0.284777965,2.023145044,0.043058196,0.206776429
Pole2_30368,56.79694188,-0.546477383,0.27015253,-2.022847553,0.043088867,0.206776429
Camsap2_62264,506.4997699,-0.251853126,0.124549907,-2.022106089,0.043165393,0.207033264
Dnah10_61578,59.84159487,-0.829467688,0.410206591,-2.02207304,0.043168807,0.207033264
Tmem176a_80341,794.6103775,-0.315373578,0.156002357,-2.021594955,0.043218214,0.20720681
Tmem175_73120,71.90641235,-0.478947478,0.236942505,-2.021365806,0.043241912,0.207237851
Trim12c_63008,916.0856305,-0.443062741,0.219199454,-2.021276666,0.043251133,0.207237851
Phactr1_82185,253.8046202,0.480540985,0.237816546,2.020637303,0.043317324,0.207491573
Hmgcll1_55548,107.4651409,-0.571627665,0.282923364,-2.020432876,0.043338506,0.207529608
Sema3b_65667,272.0253906,0.377888521,0.187057249,2.020175769,0.043365159,0.20759381
Hibch_70975,636.98245,-0.39602902,0.196059266,-2.019945438,0.043389047,0.207644745
Eif1ax_56430,2556.500319,-0.275009439,0.13616726,-2.019644368,0.043420289,0.207730829
4931406C07Rik_73909,56.34331384,0.428820089,0.212357335,2.019332598,0.043452662,0.207822267
Wdr7_29945,98.59843531,0.400500622,0.198360661,2.019052663,0.043481746,0.207897928
Abhd18_78722,123.9888736,-0.555367853,0.275125071,-2.018601398,0.043528666,0.208058791
Ecd_68065,335.1262583,-0.276849249,0.137172178,-2.018260938,0.043564093,0.208101196
Pcdhb16_75755,70.46645645,-0.480365008,0.238006605,-2.01828436,0.043561655,0.208101196
4833439L19Rik_76806,75.4404971,0.407996909,0.20217048,2.018083497,0.043582566,0.208126008
Fbxo33_74408,42.09646024,-0.428385703,0.212329396,-2.017552498,0.043637888,0.208144937
Kbtbd4_57529,35.54815918,-0.567346789,0.281189349,-2.017668137,0.043625835,0.208144937
Kcnj15_77873,104.6155712,-0.583806198,0.289330432,-2.01778359,0.043613805,0.208144937
Slc9a1_59157,60.70850015,0.42712577,0.211712294,2.017482126,0.043645224,0.208144937
Wars_70864,893.3668014,-0.595382799,0.295122623,-2.017408199,0.043652932,0.208144937
Copg2_60160,109.0239979,0.4283447,0.212359486,2.017073539,0.04368784,0.208225216
Prpf39_78999,54.08159555,-0.434118161,0.215240805,-2.016895269,0.043706444,0.208225216
Trim33_75678,202.7121265,-0.351105831,0.174084962,-2.016864788,0.043709626,0.208225216
Ppm1f_60167,611.7655271,0.309635528,0.153611568,2.01570449,0.043830886,0.208739433
Emg1_80718,369.0771948,-0.386698626,0.191857163,-2.015554804,0.04384655,0.2087506
Slc25a22_77404,31.37357235,0.613487219,0.304407512,2.01534849,0.043868148,0.208790002
Wdr81_59432,151.5549498,-0.459950444,0.228238825,-2.015215609,0.043882063,0.208792826
Aktip_66720,390.3846654,-0.398552748,0.197801928,-2.014908302,0.043914258,0.208882599
Ftl1-ps1_80400,206.7216106,0.501340207,0.248888919,2.014313084,0.043976673,0.209087506
Galnt4_55788,80.72673257,0.410975206,0.204034562,2.01424309,0.043984018,0.209087506
Limk2_65281,411.9525544,-0.26745021,0.132795829,-2.013995551,0.044010001,0.209147586
Hmg20a_70552,160.1228425,-0.343509471,0.17058675,-2.01369374,0.044041698,0.209234777
Sfrp1_61800,111.1524514,0.612329339,0.304139077,2.013320172,0.044080958,0.209356627
Zfp523_80432,68.17617317,0.382309249,0.189901696,2.013195547,0.044094062,0.209356627
Bicc1_61429,128.4910881,0.414523294,0.205998663,2.012262056,0.04419232,0.20975961
Arhgap5_72704,436.3092979,-0.461545921,0.229408327,-2.011896982,0.044230798,0.209878683
Ergic2_71684,93.64914507,-0.355313732,0.17670561,-2.010766568,0.044350119,0.210381179
Bnc2_63268,56.67616777,0.664241457,0.330374062,2.010573869,0.044370486,0.21041411
2410131K14Rik_58422,31.27767985,0.584588528,0.290974649,2.009070309,0.044529678,0.210786361
Cpsf6_65805,325.4722207,-0.308248419,0.153412033,-2.009284487,0.044506972,0.210786361
Fadd_53839,92.17824179,0.371175719,0.184745834,2.009115501,0.044524886,0.210786361
Gadd45b_66292,641.1208007,-0.315389224,0.156958382,-2.009381218,0.044496721,0.210786361
Nfkb1_63710,126.2672774,0.361334463,0.179810174,2.009532912,0.044480648,0.210786361
Slc25a35_59114,157.8475168,-0.366283764,0.182300583,-2.009229799,0.044512769,0.210786361
Uba2_75652,408.2305332,-0.416172154,0.207279788,-2.007779713,0.044666706,0.211371158
Gm14698_64475,377.3550924,-0.451240065,0.224771749,-2.007547951,0.04469135,0.211423946
Rbbp5_67031,457.3319284,-0.200998228,0.100146374,-2.007044492,0.044744926,0.211613525
Stat2_70852,176.5812297,-0.391738599,0.19522226,-2.006628743,0.044789208,0.211759054
Fam227a_61881,20.35357003,-0.732278799,0.365062667,-2.00589889,0.044867037,0.212048793
Fam53c_59754,79.68074954,0.452825981,0.225801042,2.005420246,0.044918139,0.212048793
Nrp2_58545,71.55972906,0.536660714,0.26760433,2.005426126,0.044917511,0.212048793
Slc35a3_30345,38.4684029,-0.559985494,0.27921751,-2.005552925,0.044903969,0.212048793
Zfp28_63299,59.112308,-0.579043288,0.288728784,-2.005492071,0.044910468,0.212048793
Etfbkmt_70099,577.8943629,-0.560302818,0.279418876,-2.005243263,0.044937047,0.212074176
Slc36a2_72339,50.36287613,0.522267414,0.260522955,2.004688666,0.044996341,0.212290082
Clk1_29168,527.8039826,-0.282264779,0.140815854,-2.004495733,0.045016984,0.212323558
Pkn1_68986,927.9993338,-0.256523659,0.127992295,-2.004211729,0.045047385,0.212403026
Pcmt1_72747,523.5120855,-0.320481551,0.159916312,-2.004057915,0.045063857,0.212416791
Cercam_67598,51.39140138,0.540237303,0.26962838,2.003636645,0.045108997,0.212565639
Csf1_76569,250.0349582,0.482928328,0.241045227,2.003476003,0.045126221,0.212582885
Zfp266_66232,440.9428689,-0.34431713,0.171890994,-2.003113263,0.045165133,0.212702261
Auts2_77801,287.8804124,0.46969739,0.23457234,2.002356241,0.045246431,0.212957152
Klhl7_60934,1094.998796,-0.2051542,0.102450675,-2.002468024,0.045234419,0.212957152
Cpt2_78530,52.18890097,-0.559907643,0.279692756,-2.0018668,0.045299059,0.213140845
Adpgk_76049,45.45937126,-0.560057973,0.279839872,-2.001351592,0.045354514,0.213152526
Ccdc191_79844,52.22337313,-0.560257736,0.279976865,-2.001085824,0.045383142,0.213152526
Cd151_82173,1723.028403,0.252258431,0.126060346,2.001092645,0.045382407,0.213152526
Cep350_78872,193.4024899,-0.314632408,0.157228119,-2.001120475,0.045379408,0.213152526
Elmo1_75524,43.59568792,0.540790027,0.270188806,2.001526399,0.045335692,0.213152526
Zfp422_62477,47.12757136,0.432647287,0.216159016,2.001523205,0.045336036,0.213152526
Cox7b_68811,5310.791443,-0.612381968,0.30604935,-2.000925563,0.045400412,0.213169761
Phf5a_72748,643.3921591,0.286986107,0.14343643,2.000789525,0.045415077,0.213174752
Bag6_64228,106.615642,0.401805931,0.201004682,1.99898792,0.045609661,0.213257821
Gm20431_64647,52.08358641,0.464050005,0.232034574,1.999917497,0.045509173,0.213257821
Kank2_66424,58.74468228,0.506653091,0.253367354,1.999677871,0.045535059,0.213257821
Mmaa_62545,147.621571,-0.389457433,0.194800677,-1.999261188,0.045580101,0.213257821
Nsd2_71586,90.25146875,-0.403302499,0.201638661,-2.000124861,0.045486783,0.213257821
Pnpla8_68073,361.1321569,-0.384085556,0.192028001,-2.000153903,0.045483648,0.213257821
Prkab1_31491,333.6343145,-0.307277982,0.153687796,-1.999364879,0.045568889,0.213257821
Prps2_55189,164.9838974,-0.458256707,0.229203054,-1.999348173,0.045570695,0.213257821
Rnf150_61166,65.93777602,0.470299551,0.23525436,1.999110886,0.045596358,0.213257821
Spata6_63539,127.4260206,-0.377010723,0.188554765,-1.999475982,0.045556878,0.213257821
Strap_62366,702.1606366,0.270220657,0.135119354,1.999866414,0.045514691,0.213257821
Tbc1d22b_61538,133.6193689,0.337705851,0.168898654,1.999458508,0.045558767,0.213257821
Tpd52_70162,95.63418739,-0.576397673,0.288327398,-1.999108224,0.045596645,0.213257821
Jmjd1c_60870,903.3696228,-0.228578561,0.114370695,-1.998576317,0.045654215,0.213402479
Flvcr1_63398,360.4520039,0.253280141,0.126741967,1.998392069,0.045674171,0.213432105
C1ra_31043,460.628837,0.421613724,0.211069124,1.997514921,0.045769275,0.213812772
