gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Vbp1_29593,749.0381738,-1.126850452,0.217135056,-5.18962931,2.11E-07,0.000157262
Txnrd1_72590,545.8137631,0.917356836,0.177405261,5.170967487,2.33E-07,0.000165909
Rpl30_68752,4382.350481,-0.575490285,0.111887926,-5.143452987,2.70E-07,0.000183806
Itfg1_30888,854.9498192,-0.781093049,0.15260013,-5.118560832,3.08E-07,0.000193014
Ttc30b_62618,207.1380072,1.422667269,0.277862719,5.120036523,3.05E-07,0.000193014
Nek7_73928,1468.758407,-0.582136731,0.115003888,-5.061887369,4.15E-07,0.000240973
Socs5_59616,227.1337236,-0.846057938,0.16704148,-5.064957151,4.08E-07,0.000240973
Anp32a_76549,1045.322593,-0.747230989,0.148023553,-5.04805469,4.46E-07,0.000241219
Crbn_78654,551.9967375,-0.644136085,0.127437985,-5.054506189,4.32E-07,0.000241219
Ddrgk1_66329,1394.856256,0.576384126,0.114800035,5.020766136,5.15E-07,0.000260201
Ppp2r5e_31496,297.0647767,-0.817609123,0.162721286,-5.024598462,5.04E-07,0.000260201
Aplp2_62173,1919.11344,-0.597898696,0.119815808,-4.990148673,6.03E-07,0.00027017
C1galt1_60779,714.7353913,-0.953887463,0.190772391,-5.000133704,5.73E-07,0.00027017
Matr3_75030,1000.811735,-0.653413652,0.130877408,-4.992562608,5.96E-07,0.00027017
Mff_64404,728.8461241,-1.234533744,0.24674622,-5.003252917,5.64E-07,0.00027017
EAR12_31077,316.7956234,-3.282221992,0.660408163,-4.96999004,6.70E-07,0.000283623
Xiap_78640,704.573445,-0.602575897,0.121150915,-4.973762642,6.57E-07,0.000283623
Mff_71599,1753.972574,-0.537986918,0.108475264,-4.959535468,7.07E-07,0.000291443
